disastser_number,declaration_date,year,disaster_type,incident_type,state,place_name,valid_registrations,referrals,approved,approved_amount
1554,9/18/2004,2004,DR,Hurricane,GA,Rabun County,166,112,75,"$233,515.07 "
1554,9/18/2004,2004,DR,Hurricane,GA,Suwannee County,1,1,0,
1554,9/18/2004,2004,DR,Hurricane,GA,Towns County,77,36,21,"$71,077.17 "
1554,9/18/2004,2004,DR,Hurricane,GA,Union County,50,21,6,"$10,992.93 "
1554,9/18/2004,2004,DR,Hurricane,GA,White County,48,19,12,"$24,509.73 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Beaver County,250,186,148,"$640,362.26 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Bedford County,67,45,32,"$85,313.93 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Blair County,558,453,367,"$1,257,708.25 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Butler County,114,71,31,"$64,215.25 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Crawford County,190,163,126,"$441,575.64 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Erie County,82,70,60,"$267,995.45 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Huntingdon County,66,36,24,"$87,800.52 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Lawrence County,156,123,97,"$307,917.37 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Warren County,25,20,18,"$75,239.23 "
1555,9/19/2004,2004,DR,Severe Storms,PA,Washington County,142,66,50,"$211,086.12 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Athens County,283,238,185,"$757,058.33 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Belmont County,"1,904","1,609","1,310","$6,236,003.62 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Carroll County,123,101,82,"$257,042.10 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Columbiana County,548,439,379,"$1,398,940.02 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Gallia County,35,19,15,"$41,162.51 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Guernsey County,576,492,404,"$1,475,771.05 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Harrison County,134,114,102,"$332,163.28 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Jefferson County,"1,032",880,760,"$2,707,682.76 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Lawrence County,72,59,46,"$136,499.32 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Mahoning County,"1,164","1,062",753,"$1,221,885.41 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Meigs County,179,118,100,"$351,000.53 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Monroe County,224,169,141,"$736,200.00 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Morgan County,68,55,42,"$145,841.89 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Muskingum County,118,101,82,"$318,792.55 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Noble County,134,111,88,"$367,452.14 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Perry County,245,214,185,"$1,135,675.82 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Stark County,159,136,106,"$173,958.57 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Trumbull County,547,495,356,"$804,932.43 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Tuscarawas County,152,129,106,"$279,613.27 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Vinton County,20,18,15,"$41,569.78 "
1556,9/19/2004,2004,DR,Severe Storms,OH,Washington County,"1,453","1,091",867,"$4,742,981.80 "
1557,9/19/2004,2004,DR,Hurricane,PA,Allegheny County,"7,761","6,289","5,245","$22,577,058.40 "
1557,9/19/2004,2004,DR,Hurricane,PA,Armstrong County,674,560,488,"$1,865,684.48 "
1557,9/19/2004,2004,DR,Hurricane,PA,Beaver County,780,660,587,"$3,585,516.57 "
1557,9/19/2004,2004,DR,Hurricane,PA,Bedford County,286,239,205,"$866,807.98 "
1557,9/19/2004,2004,DR,Hurricane,PA,Blair County,939,815,628,"$2,081,006.80 "
1557,9/19/2004,2004,DR,Hurricane,PA,Bradford County,220,169,135,"$374,977.12 "
1557,9/19/2004,2004,DR,Hurricane,PA,Bucks County,523,438,379,"$1,484,928.54 "
1557,9/19/2004,2004,DR,Hurricane,PA,Butler County,849,655,568,"$2,960,756.37 "
1557,9/19/2004,2004,DR,Hurricane,PA,Cameron County,55,44,38,"$159,980.93 "
1557,9/19/2004,2004,DR,Hurricane,PA,Carbon County,126,106,92,"$303,562.06 "
1557,9/19/2004,2004,DR,Hurricane,PA,Centre County,535,450,352,"$958,986.08 "
1557,9/19/2004,2004,DR,Hurricane,PA,Chester County,100,80,66,"$268,730.19 "
1557,9/19/2004,2004,DR,Hurricane,PA,Clarion County,48,40,28,"$57,961.82 "
1557,9/19/2004,2004,DR,Hurricane,PA,Clearfield County,443,386,323,"$800,145.10 "
1557,9/19/2004,2004,DR,Hurricane,PA,Clinton County,547,458,358,"$2,114,384.36 "
1557,9/19/2004,2004,DR,Hurricane,PA,Columbia County,165,130,84,"$264,870.42 "
1557,9/19/2004,2004,DR,Hurricane,PA,Crawford County,28,20,16,"$49,016.23 "
1557,9/19/2004,2004,DR,Hurricane,PA,Cumberland County,312,262,189,"$678,045.51 "
1557,9/19/2004,2004,DR,Hurricane,PA,Dauphin County,"1,823","1,623","1,239","$3,050,194.07 "
1557,9/19/2004,2004,DR,Hurricane,PA,Delaware County,267,221,180,"$429,455.73 "
1557,9/19/2004,2004,DR,Hurricane,PA,Elk County,49,33,26,"$65,157.58 "
1557,9/19/2004,2004,DR,Hurricane,PA,Franklin County,56,43,33,"$186,767.55 "
1557,9/19/2004,2004,DR,Hurricane,PA,Fulton County,137,111,92,"$376,745.15 "
1557,9/19/2004,2004,DR,Hurricane,PA,Greene County,221,179,145,"$887,004.98 "
1557,9/19/2004,2004,DR,Hurricane,PA,Huntingdon County,702,551,442,"$1,393,914.42 "
1557,9/19/2004,2004,DR,Hurricane,PA,Indiana County,290,248,202,"$609,104.06 "
1557,9/19/2004,2004,DR,Hurricane,PA,Jefferson County,152,127,104,"$281,356.71 "
1557,9/19/2004,2004,DR,Hurricane,PA,Juniata County,106,78,64,"$238,380.10 "
1557,9/19/2004,2004,DR,Hurricane,PA,Lackawanna County,694,592,504,"$1,392,358.61 "
1557,9/19/2004,2004,DR,Hurricane,PA,Lawrence County,169,136,115,"$335,501.85 "
1557,9/19/2004,2004,DR,Hurricane,PA,Lebanon County,207,182,145,"$439,005.98 "
1557,9/19/2004,2004,DR,Hurricane,PA,Lehigh County,228,185,159,"$460,256.54 "
1557,9/19/2004,2004,DR,Hurricane,PA,Luzerne County,"1,262","1,074",811,"$1,765,802.94 "
1557,9/19/2004,2004,DR,Hurricane,PA,Lycoming County,"1,035",856,584,"$1,495,520.66 "
1557,9/19/2004,2004,DR,Hurricane,PA,Mifflin County,443,341,279,"$921,018.01 "
1557,9/19/2004,2004,DR,Hurricane,PA,Monroe County,458,383,333,"$1,598,980.81 "
1557,9/19/2004,2004,DR,Hurricane,PA,Montgomery County,427,371,305,"$830,988.86 "
1557,9/19/2004,2004,DR,Hurricane,PA,Montour County,26,22,21,"$84,059.60 "
1557,9/19/2004,2004,DR,Hurricane,PA,Northampton County,"1,441","1,166",995,"$3,716,704.29 "
1557,9/19/2004,2004,DR,Hurricane,PA,Northumberland County,413,328,244,"$931,859.89 "
1557,9/19/2004,2004,DR,Hurricane,PA,Perry County,226,169,134,"$704,249.96 "
1557,9/19/2004,2004,DR,Hurricane,PA,Philadelphia County,"8,365","7,334","5,254","$11,716,211.07 "
1557,9/19/2004,2004,DR,Hurricane,PA,Pike County,305,244,207,"$654,724.90 "
1557,9/19/2004,2004,DR,Hurricane,PA,Potter County,28,20,14,"$37,300.46 "
1557,9/19/2004,2004,DR,Hurricane,PA,Schuylkill County,377,299,239,"$906,125.74 "
1557,9/19/2004,2004,DR,Hurricane,PA,Snyder County,215,182,127,"$404,532.32 "
1557,9/19/2004,2004,DR,Hurricane,PA,Somerset County,129,109,78,"$214,208.00 "
1557,9/19/2004,2004,DR,Hurricane,PA,Sullivan County,58,32,25,"$59,590.19 "
1557,9/19/2004,2004,DR,Hurricane,PA,Susquehanna County,284,239,183,"$597,213.21 "
1557,9/19/2004,2004,DR,Hurricane,PA,Tioga County,177,139,116,"$281,663.43 "
1557,9/19/2004,2004,DR,Hurricane,PA,Union County,184,130,113,"$413,447.77 "
1557,9/19/2004,2004,DR,Hurricane,PA,Washington County,"1,318","1,071",923,"$4,968,725.25 "
1557,9/19/2004,2004,DR,Hurricane,PA,Wayne County,242,174,135,"$387,868.20 "
1557,9/19/2004,2004,DR,Hurricane,PA,Westmoreland County,568,473,399,"$1,529,375.25 "
1557,9/19/2004,2004,DR,Hurricane,PA,Wyoming County,350,251,201,"$580,880.98 "
1557,9/19/2004,2004,DR,Hurricane,PA,York County,228,192,151,"$367,642.56 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Berkeley County,37,28,18,"$59,247.57 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Brooke County,717,586,496,"$2,049,625.40 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Cabell County,111,98,83,"$279,436.10 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Hancock County,528,429,361,"$1,835,243.93 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Jackson County,76,58,41,"$175,190.42 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Kanawha County,271,230,184,"$733,169.08 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Lincoln County,152,128,105,"$300,893.70 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Logan County,30,25,16,"$49,624.05 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Marshall County,751,626,489,"$2,137,661.56 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Mason County,57,52,44,"$87,630.30 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Mingo County,280,258,192,"$556,416.30 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Morgan County,20,10,7,"$30,285.47 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Ohio County,"2,970","2,591","1,951","$6,828,147.03 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Pleasants County,94,68,55,"$391,269.90 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Tyler County,90,74,62,"$424,451.04 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Wayne County,211,183,110,"$313,435.12 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Wetzel County,585,499,406,"$2,099,027.86 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Wirt County,11,9,8,"$25,869.92 "
1558,9/20/2004,2004,DR,Severe Storms,WV,Wood County,346,269,207,"$931,493.75 "
1561,9/26/2004,2004,DR,Hurricane,FL,Alachua County,"3,102","2,284","1,452","$2,639,593.73 "
1561,9/26/2004,2004,DR,Hurricane,FL,Baker County,343,277,196,"$368,631.03 "
1561,9/26/2004,2004,DR,Hurricane,FL,Bradford County,"1,391","1,155",829,"$2,156,156.28 "
1561,9/26/2004,2004,DR,Hurricane,FL,Brevard County,"40,110","30,072","19,469","$31,991,091.72 "
1561,9/26/2004,2004,DR,Hurricane,FL,Charlotte County,963,723,430,"$1,350,484.68 "
1561,9/26/2004,2004,DR,Hurricane,FL,Citrus County,"2,436","1,841","1,149","$2,215,447.91 "
1561,9/26/2004,2004,DR,Hurricane,FL,Clay County,"1,581","1,174",817,"$1,305,688.16 "
1561,9/26/2004,2004,DR,Hurricane,FL,Columbia County,"1,751","1,423",979,"$2,355,551.06 "
1561,9/26/2004,2004,DR,Hurricane,FL,DeSoto County,"1,071",977,792,"$4,218,217.90 "
1561,9/26/2004,2004,DR,Hurricane,FL,Dixie County,731,613,430,"$1,407,118.33 "
1561,9/26/2004,2004,DR,Hurricane,FL,Duval County,"4,161","3,012","1,724","$2,841,727.88 "
1561,9/26/2004,2004,DR,Hurricane,FL,Fayette County,2,1,1,"$1,562.00 "
1561,9/26/2004,2004,DR,Hurricane,FL,Flagler County,"1,020",697,408,"$760,736.97 "
1561,9/26/2004,2004,DR,Hurricane,FL,Gilchrist County,463,386,299,"$946,425.27 "
1561,9/26/2004,2004,DR,Hurricane,FL,Glades County,533,446,307,"$926,486.23 "
1561,9/26/2004,2004,DR,Hurricane,FL,Hamilton County,326,257,190,"$473,551.88 "
1561,9/26/2004,2004,DR,Hurricane,FL,Hardee County,"1,408","1,251",938,"$4,087,394.71 "
1561,9/26/2004,2004,DR,Hurricane,FL,Hendry County,"1,533","1,310",803,"$2,218,770.56 "
1561,9/26/2004,2004,DR,Hurricane,FL,Hernando County,"2,125","1,590","1,044","$1,936,770.04 "
1561,9/26/2004,2004,DR,Hurricane,FL,Highlands County,"8,754","6,800","4,553","$9,734,799.81 "
1561,9/26/2004,2004,DR,Hurricane,FL,Hillsborough County,"11,456","8,669","5,599","$12,956,698.13 "
1561,9/26/2004,2004,DR,Hurricane,FL,Indian River County,"23,298","17,982","12,673","$26,763,819.15 "
1561,9/26/2004,2004,DR,Hurricane,FL,Jefferson County,182,134,106,"$302,635.09 "
1561,9/26/2004,2004,DR,Hurricane,FL,Lafayette County,102,77,56,"$123,509.33 "
1561,9/26/2004,2004,DR,Hurricane,FL,Lake County,"6,771","5,059","3,096","$6,898,454.11 "
1561,9/26/2004,2004,DR,Hurricane,FL,Lee County,175,1,0,
1561,9/26/2004,2004,DR,Hurricane,FL,Levy County,956,733,477,"$1,006,967.27 "
1561,9/26/2004,2004,DR,Hurricane,FL,Madison County,728,620,491,"$1,315,593.92 "
1561,9/26/2004,2004,DR,Hurricane,FL,Manatee County,"2,926","2,415","1,441","$3,462,400.88 "
1561,9/26/2004,2004,DR,Hurricane,FL,Marion County,"9,234","7,089","4,758","$9,991,645.01 "
1561,9/26/2004,2004,DR,Hurricane,FL,Martin County,"15,800","12,029","8,444","$17,440,508.78 "
1561,9/26/2004,2004,DR,Hurricane,FL,Mayaguez Municipio,2,1,0,
1561,9/26/2004,2004,DR,Hurricane,FL,Nassau County,291,225,149,"$198,354.71 "
1561,9/26/2004,2004,DR,Hurricane,FL,Okeechobee County,"6,030","5,105","3,971","$11,977,008.42 "
1561,9/26/2004,2004,DR,Hurricane,FL,Orange County,"26,455","19,932","10,661","$21,945,223.78 "
1561,9/26/2004,2004,DR,Hurricane,FL,Osceola County,"8,608","6,961","4,559","$11,192,939.04 "
1561,9/26/2004,2004,DR,Hurricane,FL,Palm Beach County,"60,325","45,543","29,107","$63,458,128.50 "
1561,9/26/2004,2004,DR,Hurricane,FL,Pasco County,"5,534","4,095","2,584","$6,852,198.56 "
1561,9/26/2004,2004,DR,Hurricane,FL,Pinellas County,"6,607","4,819","2,810","$6,261,874.72 "
1561,9/26/2004,2004,DR,Hurricane,FL,Polk County,"37,139","30,002","20,587","$48,338,457.17 "
1561,9/26/2004,2004,DR,Hurricane,FL,Putnam County,"4,153","3,355","2,269","$4,530,121.49 "
1561,9/26/2004,2004,DR,Hurricane,FL,Sarasota County,"1,267","1,007",598,"$1,597,570.90 "
1561,9/26/2004,2004,DR,Hurricane,FL,Seminole County,"7,644","5,596","3,173","$5,102,281.86 "
1561,9/26/2004,2004,DR,Hurricane,FL,St. Johns County,"1,554","1,104",755,"$1,471,182.17 "
1561,9/26/2004,2004,DR,Hurricane,FL,St. Lucie County,"33,083","25,849","18,074","$47,452,317.83 "
1561,9/26/2004,2004,DR,Hurricane,FL,Sumter County,"2,181","1,787","1,276","$3,272,248.02 "
1561,9/26/2004,2004,DR,Hurricane,FL,Suwannee County,958,806,570,"$1,256,694.15 "
1561,9/26/2004,2004,DR,Hurricane,FL,Taylor County,177,136,100,"$275,353.45 "
1561,9/26/2004,2004,DR,Hurricane,FL,Union County,417,332,203,"$380,813.61 "
1561,9/26/2004,2004,DR,Hurricane,FL,Volusia County,"11,718","8,793","5,430","$8,863,211.24 "
1563,10/1/2004,2004,DR,Severe Storms,NJ,Hunterdon County,134,100,82,"$350,213.64 "
1563,10/1/2004,2004,DR,Severe Storms,NJ,Mercer County,195,179,117,"$292,122.86 "
1563,10/1/2004,2004,DR,Severe Storms,NJ,Sussex County,42,33,29,"$122,137.44 "
1563,10/1/2004,2004,DR,Severe Storms,NJ,Warren County,378,280,229,"$1,020,724.24 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Allegany County,13,10,3,"$8,327.76 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Broome County,23,19,7,"$16,621.62 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Cattaraugus County,7,6,3,"$2,750.78 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Madison County,33,29,17,"$36,660.58 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Monroe County,"7,612","7,203","1,948","$2,187,487.27 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Niagara County,58,54,24,"$46,903.25 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Oneida County,13,10,10,"$35,368.99 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Onondaga County,44,35,26,"$65,360.70 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Orange County,53,41,19,"$69,550.43 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Orleans County,40,29,12,"$24,482.53 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Steuben County,96,81,56,"$158,712.53 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Sullivan County,95,72,39,"$182,329.54 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Ulster County,40,31,17,"$24,526.97 "
1564,10/1/2004,2004,DR,Severe Storms,NY,Wayne County,41,38,17,"$24,454.91 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Broome County,410,343,221,"$506,923.88 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Chenango County,20,9,8,"$19,049.82 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Delaware County,231,156,116,"$429,981.03 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Orange County,85,56,43,"$180,816.88 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Sullivan County,411,262,143,"$467,922.38 "
1565,10/1/2004,2004,DR,Severe Storms,NY,Ulster County,22,15,5,"$7,446.94 "
1566,10/7/2004,2004,DR,Hurricane,SC,Berkeley County,986,872,514,"$1,013,584.62 "
1566,10/7/2004,2004,DR,Hurricane,SC,Calhoun County,33,29,16,"$26,110.27 "
1566,10/7/2004,2004,DR,Hurricane,SC,Charleston County,847,691,385,"$638,492.10 "
1566,10/7/2004,2004,DR,Hurricane,SC,Cherokee County,15,14,9,"$20,792.57 "
1566,10/7/2004,2004,DR,Hurricane,SC,Chester County,25,15,9,"$21,333.09 "
1566,10/7/2004,2004,DR,Hurricane,SC,Chesterfield County,55,47,30,"$118,396.40 "
1566,10/7/2004,2004,DR,Hurricane,SC,Clarendon County,405,368,142,"$200,221.36 "
1566,10/7/2004,2004,DR,Hurricane,SC,Darlington County,811,714,302,"$437,535.73 "
1566,10/7/2004,2004,DR,Hurricane,SC,Dillon County,712,614,310,"$414,574.45 "
1566,10/7/2004,2004,DR,Hurricane,SC,Fairfield County,23,22,14,"$134,128.40 "
1566,10/7/2004,2004,DR,Hurricane,SC,Florence County,958,841,265,"$382,062.78 "
1566,10/7/2004,2004,DR,Hurricane,SC,Georgetown County,512,453,151,"$207,154.80 "
1566,10/7/2004,2004,DR,Hurricane,SC,Greenville County,62,41,31,"$79,467.80 "
1566,10/7/2004,2004,DR,Hurricane,SC,Horry County,"1,716","1,553",817,"$1,382,622.50 "
1566,10/7/2004,2004,DR,Hurricane,SC,Kershaw County,133,116,64,"$182,109.94 "
1566,10/7/2004,2004,DR,Hurricane,SC,Lancaster County,12,7,2,"$3,577.79 "
1566,10/7/2004,2004,DR,Hurricane,SC,Lee County,433,371,151,"$220,722.98 "
1566,10/7/2004,2004,DR,Hurricane,SC,Lexington County,3,2,1,"$24,408.71 "
1566,10/7/2004,2004,DR,Hurricane,SC,Marion County,220,175,99,"$150,621.58 "
1566,10/7/2004,2004,DR,Hurricane,SC,Marlboro County,99,83,41,"$101,911.55 "
1566,10/7/2004,2004,DR,Hurricane,SC,Newberry County,4,3,2,"$5,833.05 "
1566,10/7/2004,2004,DR,Hurricane,SC,Oconee County,37,28,16,"$43,721.88 "
1566,10/7/2004,2004,DR,Hurricane,SC,Pickens County,35,28,21,"$72,930.15 "
1566,10/7/2004,2004,DR,Hurricane,SC,Richland County,26,20,7,"$40,736.55 "
1566,10/7/2004,2004,DR,Hurricane,SC,Spartanburg County,24,18,11,"$15,937.29 "
1566,10/7/2004,2004,DR,Hurricane,SC,Sumter County,410,372,133,"$175,709.46 "
1566,10/7/2004,2004,DR,Hurricane,SC,Williamsburg County,"2,144","1,982",852,"$1,121,633.71 "
1566,10/7/2004,2004,DR,Hurricane,SC,York County,10,6,4,"$4,267.25 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Dodge County,44,39,35,"$107,526.82 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Faribault County,350,305,253,"$662,531.59 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Freeborn County,559,488,442,"$1,424,933.53 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Martin County,73,59,52,"$128,670.72 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Mower County,547,458,389,"$1,347,203.81 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Olmsted County,44,32,29,"$49,715.47 "
1569,10/7/2004,2004,DR,Severe Storms,MN,Steele County,205,183,163,"$490,348.28 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Alleghany County,50,40,26,"$93,288.38 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Botetourt County,22,17,11,"$43,099.96 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Craig County,43,32,20,"$53,722.62 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Floyd County,27,20,18,"$54,530.80 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Giles County,25,15,10,"$35,350.27 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Montgomery County,61,46,38,"$103,765.15 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Patrick County,64,44,35,"$107,203.20 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Roanoke,223,174,134,"$419,537.40 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Roanoke County,232,199,166,"$494,769.78 "
1570,10/18/2004,2004,DR,Severe Storms,VA,Roland Park,1,1,0,
1570,10/18/2004,2004,DR,Severe Storms,VA,Salem,282,248,203,"$870,112.91 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Adams County,14,14,14,"$13,064.85 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Allen County,59,43,16,"$38,666.92 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Bartholomew County,73,59,46,"$213,451.71 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Blackford County,374,329,271,"$250,495.05 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Boone County,38,29,22,"$37,956.00 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Brown County,4,1,0,
1573,1/21/2005,2005,DR,Severe Storms,IN,Carroll County,13,10,6,"$13,886.45 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Cass County,15,14,12,"$17,486.55 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Clark County,15,9,3,"$5,622.67 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Clay County,27,24,18,"$62,369.36 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Clinton County,40,33,24,"$31,393.96 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Crawford County,9,6,3,"$8,338.47 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Daviess County,28,21,18,"$108,258.43 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Dearborn County,4,3,2,"$1,252.97 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Delaware County,"4,759","4,156","3,392","$2,995,063.64 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Dubois County,10,3,1,$435.76 
1573,1/21/2005,2005,DR,Severe Storms,IN,Elkhart County,10,5,3,"$7,527.39 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Fayette County,14,9,7,"$27,312.57 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Floyd County,15,6,2,$650.59 
1573,1/21/2005,2005,DR,Severe Storms,IN,Fountain County,6,6,6,"$8,442.81 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Franklin County,16,9,7,"$11,631.23 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Fulton County,7,4,2,"$10,516.26 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Gibson County,95,74,61,"$418,215.78 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Grant County,623,551,435,"$383,237.99 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Greene County,39,30,28,"$163,355.38 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Hamilton County,71,60,47,"$63,558.28 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Hancock County,16,14,13,"$32,023.08 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Harrison County,12,8,6,"$10,688.47 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Hendricks County,11,11,8,"$11,524.26 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Henry County,217,182,146,"$156,310.71 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Howard County,204,174,134,"$255,167.19 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Huntington County,4,3,2,"$1,223.05 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Jackson County,41,32,25,"$149,530.28 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Jasper County,1,1,1,"$2,690.64 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Jay County,"1,242","1,112",919,"$778,232.47 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Jennings County,13,9,4,"$6,576.83 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Johnson County,23,22,16,"$34,610.18 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Knox County,78,55,48,"$315,031.23 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Kosciusko County,6,4,4,"$3,024.13 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Lake County,"1,017",869,417,"$440,850.28 "
1573,1/21/2005,2005,DR,Severe Storms,IN,LaPorte County,14,10,4,"$7,776.72 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Lawrence County,98,86,71,"$415,771.22 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Madison County,"1,838","1,570","1,293","$1,172,764.51 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Marion County,313,287,216,"$475,527.92 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Marshall County,10,8,5,"$6,642.92 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Martin County,94,80,61,"$397,744.14 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Miami County,11,10,9,"$16,708.09 "
1573,1/21/2005,2005,DR,Severe Storms,IN,Monroe County,17,13,11,"$11,111.45 "
